,Date,Time (hrs),Sun Az°,Sun Altitude°,Sun Distance AU,Air Mass,Ext. Factor,Sun-panels angle°,Solar constant W/m²,Ext. Radiation W/m²,DNI (clear sky) W/m²,Direct Insolation W/m²
0,2021-01-01,5,-64.08240215672234,-29.848822812111173,0.9833182641331344,inf,inf,90.0,1361.5,1408.0868220464843,0.0,0.0
1,2021-01-01,6,-66.40922746234978,-16.24492842383503,0.9833177184831563,inf,inf,90.0,1361.5,1408.0883847616522,0.0,0.0
2,2021-01-01,7,-67.03089540877225,-1.7125131320981541,0.983317181696601,inf,inf,82.67571620082505,1361.5,1408.089922094944,0.0,0.0
3,2021-01-01,8,-66.20820258195157,11.445828872007919,0.9833166537737847,4.891171412602443,2.524922661379394,70.17494176226869,1361.5,1408.0914340453294,557.6770550572321,189.13582794665996
4,2021-01-01,9,-63.76224619605474,25.003267175585634,0.9833161347150012,2.3513337290525422,1.761484863827254,56.83645815752248,1361.5,1408.0929206118442,799.3783821408605,437.2844896357219
5,2021-01-01,10,-58.969505291384685,38.17454549065547,0.9833156245205386,1.6142151219970737,1.552548937909989,43.266853266218924,1361.5,1408.094381793543,906.9565199594238,660.4179806432413
6,2021-01-01,11,-50.07281993122239,50.433775492489204,0.9833151231906978,1.2958750548027838,1.462884261931796,29.55912068202741,1361.5,1408.0958175894452,962.547656182998,837.2693115646113
7,2021-01-01,12,-33.29650522260256,60.53633497346494,0.9833146307257573,1.147979148676906,1.421244758197471,15.77486585191983,1361.5,1408.0972279986365,990.7492850031622,953.4350346182417
8,2021-01-01,13,-4.603680530634578,65.58453771634053,0.9833141471259907,1.0978587547890413,1.4071300633029722,2.1234387553486886,1361.5,1408.0986130202193,1000.6883157019428,1000.0011628749294
9,2021-01-01,14,26.590817781051584,62.60726538134619,0.9833136723916837,1.1258185493348771,1.415004321176248,11.972969726837286,1361.5,1408.0999726532632,995.1206166513715,973.4723426261578
10,2021-01-01,15,46.47683701385815,53.52529085108373,0.9833132065230991,1.2425675171341644,1.4478766783237527,25.76713817525026,1361.5,1408.1013068969046,972.5284811736196,875.8282712128399
11,2021-01-01,16,57.06609376354282,41.68455615995143,0.9833127495204965,1.500934785132747,1.5206264370075777,39.50358749253287,1361.5,1408.1026157502918,926.0016671295547,714.4887692353831
12,2021-01-01,17,62.754877791466924,28.693903900749724,0.983312301384145,2.0732540258422225,1.6823293069178256,53.120929132729245,1361.5,1408.1038992125482,836.996593605278,502.30515420316743
13,2021-01-01,18,65.74971103813223,15.20379447828206,0.9833118621142937,3.7483845153265603,2.1704371193071292,66.54100416694064,1361.5,1408.1051572828562,648.7657001242068,258.26886700723895
14,2021-01-01,19,66.98917169852712,1.7231275812941702,0.9833114317111868,19.342295179179136,9.789755048045857,79.46864688831556,1361.5,1408.106389960414,143.83469076087738,26.289177049844614
15,2021-01-02,5,-64.15177019654368,-29.972549125956455,0.9833076154025587,inf,inf,90.0,1361.5,1408.117319966262,0.0,0.0
16,2021-01-02,6,-66.48704452783022,-16.360426037566572,0.9833072825486977,inf,inf,90.0,1361.5,1408.1182732742957,0.0,0.0
17,2021-01-02,7,-67.11766817192053,-1.843893564305204,0.983306958564179,inf,inf,82.82981918499456,1361.5,1408.1192011810745,0.0,0.0
